date	method	gmsl
1938-11-16	gmsl_tide	-89.9
1938-12-17	gmsl_tide	-90.6
1939-01-16	gmsl_tide	-90
1939-02-16	gmsl_tide	-94.4
1939-03-18	gmsl_tide	-91.8
1939-04-17	gmsl_tide	-89.7
1939-05-18	gmsl_tide	-84.4
1939-06-17	gmsl_tide	-77.7
1939-07-18	gmsl_tide	-77.6
1939-08-17	gmsl_tide	-80.4
1939-09-17	gmsl_tide	-86.9
1939-10-17	gmsl_tide	-91
1939-11-16	gmsl_tide	-89.4
1939-12-17	gmsl_tide	-89.2
1940-01-16	gmsl_tide	-88.3
1940-02-16	gmsl_tide	-89.5
1940-03-17	gmsl_tide	-91.2
1940-04-17	gmsl_tide	-95.9
1940-05-17	gmsl_tide	-96.6
1940-06-17	gmsl_tide	-101
1940-07-17	gmsl_tide	-99.1
1940-08-17	gmsl_tide	-96.2
1940-09-16	gmsl_tide	-92.2
1940-10-17	gmsl_tide	-87.9
1940-11-16	gmsl_tide	-84.7
1940-12-17	gmsl_tide	-83.7
1941-01-16	gmsl_tide	-84.4
1941-02-16	gmsl_tide	-81.2
1941-03-18	gmsl_tide	-80.8
1941-04-17	gmsl_tide	-79.4
1941-05-18	gmsl_tide	-81.3
1941-06-17	gmsl_tide	-81.3
1941-07-18	gmsl_tide	-78.3
1941-08-17	gmsl_tide	-73.9
1941-09-17	gmsl_tide	-74.4
1941-10-17	gmsl_tide	-77.8
1941-11-16	gmsl_tide	-83.5
1941-12-17	gmsl_tide	-83.6
1942-01-16	gmsl_tide	-85.2
1942-02-16	gmsl_tide	-84.2
1942-03-18	gmsl_tide	-85.5
1942-04-17	gmsl_tide	-86
1942-05-18	gmsl_tide	-84.8
1942-06-17	gmsl_tide	-81.8
1942-07-18	gmsl_tide	-78.4
1942-08-17	gmsl_tide	-75.4
1942-09-17	gmsl_tide	-73.5
1942-10-17	gmsl_tide	-74.4
1942-11-16	gmsl_tide	-74.5
1942-12-17	gmsl_tide	-76.9
1943-01-16	gmsl_tide	-74.4
1943-02-16	gmsl_tide	-73.6
1943-03-18	gmsl_tide	-74.1
1943-04-17	gmsl_tide	-74.3
1943-05-18	gmsl_tide	-78.4
1943-06-17	gmsl_tide	-78.2
1943-07-18	gmsl_tide	-82.3
1943-08-17	gmsl_tide	-82.8
1943-09-17	gmsl_tide	-84.2
1943-10-17	gmsl_tide	-84.9
1943-11-16	gmsl_tide	-86.1
1943-12-17	gmsl_tide	-86.7
1944-01-16	gmsl_tide	-83.2
1944-02-16	gmsl_tide	-77.1
1944-03-17	gmsl_tide	-74.4
1944-04-17	gmsl_tide	-79
1944-05-17	gmsl_tide	-86.3
1944-06-17	gmsl_tide	-92.1
1944-07-17	gmsl_tide	-94.9
1944-08-17	gmsl_tide	-95.1
1944-09-16	gmsl_tide	-93.2
1944-10-17	gmsl_tide	-90.2
1944-11-16	gmsl_tide	-86.5
1944-12-17	gmsl_tide	-85.3
1945-01-16	gmsl_tide	-84.3
1945-02-16	gmsl_tide	-84.6
1945-03-18	gmsl_tide	-85.4
1945-04-17	gmsl_tide	-84.1
1945-05-18	gmsl_tide	-82.8
1945-06-17	gmsl_tide	-78.8
1945-07-18	gmsl_tide	-82.8
1945-08-17	gmsl_tide	-83
1945-09-17	gmsl_tide	-87.3
1945-10-17	gmsl_tide	-84.8
1945-11-16	gmsl_tide	-84.5
1945-12-17	gmsl_tide	-81.2
1946-01-16	gmsl_tide	-82.3
1946-02-16	gmsl_tide	-78.4
1946-03-18	gmsl_tide	-79.2
1946-04-17	gmsl_tide	-75.3
1946-05-18	gmsl_tide	-72.8
1946-06-17	gmsl_tide	-69.8
1946-07-18	gmsl_tide	-68.5
1946-08-17	gmsl_tide	-71
1946-09-17	gmsl_tide	-74.9
1946-10-17	gmsl_tide	-78.4
1946-11-16	gmsl_tide	-81
1946-12-17	gmsl_tide	-81.7
1947-01-16	gmsl_tide	-82.3
1947-02-16	gmsl_tide	-80.1
1947-03-18	gmsl_tide	-77.5
1947-04-17	gmsl_tide	-79.8
1947-05-18	gmsl_tide	-79.2
1947-06-17	gmsl_tide	-77.2
1947-07-18	gmsl_tide	-74.5
1947-08-17	gmsl_tide	-71.9
1947-09-17	gmsl_tide	-68.5
1947-10-17	gmsl_tide	-64
1947-11-16	gmsl_tide	-59.3
1947-12-17	gmsl_tide	-61
1948-01-16	gmsl_tide	-63.9
1948-02-16	gmsl_tide	-68.4
1948-03-17	gmsl_tide	-70.5
1948-04-17	gmsl_tide	-70.5
1948-05-17	gmsl_tide	-69.2
1948-06-17	gmsl_tide	-69.3
1948-07-17	gmsl_tide	-67.7
1948-08-17	gmsl_tide	-69.7
1948-09-16	gmsl_tide	-68.3
1948-10-17	gmsl_tide	-68.7
1948-11-16	gmsl_tide	-66.8
1948-12-17	gmsl_tide	-65.6
1949-01-16	gmsl_tide	-64
1949-02-16	gmsl_tide	-63.6
1949-03-18	gmsl_tide	-67.2
1949-04-17	gmsl_tide	-69.8
1949-05-18	gmsl_tide	-71.9
1949-06-17	gmsl_tide	-72.2
1949-07-18	gmsl_tide	-73.3
1949-08-17	gmsl_tide	-72
1949-09-17	gmsl_tide	-73.4
1949-10-17	gmsl_tide	-69.7
1949-11-16	gmsl_tide	-69.2
1949-12-17	gmsl_tide	-67.7
1950-01-16	gmsl_tide	-69.6
1950-02-16	gmsl_tide	-70.8
1950-03-18	gmsl_tide	-70.9
1950-04-17	gmsl_tide	-68.8
1950-05-18	gmsl_tide	-68.3
1950-06-17	gmsl_tide	-67.9
1950-07-18	gmsl_tide	-68.5
1950-08-17	gmsl_tide	-69.2
1950-09-17	gmsl_tide	-67.5
1950-10-17	gmsl_tide	-64.7
1950-11-16	gmsl_tide	-61.9
1950-12-17	gmsl_tide	-59.5
1951-01-16	gmsl_tide	-60.9
1951-02-16	gmsl_tide	-56.9
1951-03-18	gmsl_tide	-51.6
1951-04-17	gmsl_tide	-51
1951-05-18	gmsl_tide	-50.7
1951-06-17	gmsl_tide	-55.8
1951-07-18	gmsl_tide	-59.4
1951-08-17	gmsl_tide	-63
1951-09-17	gmsl_tide	-61.7
1951-10-17	gmsl_tide	-61.6
1951-11-16	gmsl_tide	-59.8
1951-12-17	gmsl_tide	-61.6
1952-01-16	gmsl_tide	-62.2
1952-02-16	gmsl_tide	-62.7
1952-03-17	gmsl_tide	-64.4
1952-04-17	gmsl_tide	-64.2
1952-05-17	gmsl_tide	-63.6
1952-06-17	gmsl_tide	-61.1
1952-07-17	gmsl_tide	-62.2
1952-08-17	gmsl_tide	-61.4
1952-09-16	gmsl_tide	-59.1
1952-10-17	gmsl_tide	-57.8
1952-11-16	gmsl_tide	-53.2
1952-12-17	gmsl_tide	-52.7
1953-01-16	gmsl_tide	-53.1
1953-02-16	gmsl_tide	-56
1953-03-18	gmsl_tide	-57.8
1953-04-17	gmsl_tide	-55.8
1953-05-18	gmsl_tide	-52.5
1953-06-17	gmsl_tide	-49.9
1953-07-18	gmsl_tide	-52.4
1953-08-17	gmsl_tide	-55
1953-09-17	gmsl_tide	-57.6
1953-10-17	gmsl_tide	-59.8
1953-11-16	gmsl_tide	-60.5
1953-12-17	gmsl_tide	-61.2
1954-01-16	gmsl_tide	-59
1954-02-16	gmsl_tide	-57.6
1954-03-18	gmsl_tide	-56.9
1954-04-17	gmsl_tide	-59.2
1954-05-18	gmsl_tide	-58.9
1954-06-17	gmsl_tide	-61.8
1954-07-18	gmsl_tide	-64.4
1954-08-17	gmsl_tide	-65.2
1954-09-17	gmsl_tide	-62.9
1954-10-17	gmsl_tide	-58
1954-11-16	gmsl_tide	-52.8
1954-12-17	gmsl_tide	-50.5
1955-01-16	gmsl_tide	-48.8
1955-02-16	gmsl_tide	-49.1
1955-03-18	gmsl_tide	-52.4
1955-04-17	gmsl_tide	-56.5
1955-05-18	gmsl_tide	-61.2
1955-06-17	gmsl_tide	-64.2
1955-07-18	gmsl_tide	-66.3
1955-08-17	gmsl_tide	-63.1
1955-09-17	gmsl_tide	-62
1955-10-17	gmsl_tide	-57.5
1955-11-16	gmsl_tide	-57
1955-12-17	gmsl_tide	-57.6
1956-01-16	gmsl_tide	-58.6
1956-02-16	gmsl_tide	-62.2
1956-03-17	gmsl_tide	-61.4
1956-04-17	gmsl_tide	-58.5
1956-05-17	gmsl_tide	-58.5
1956-06-17	gmsl_tide	-60
1956-07-17	gmsl_tide	-64.9
1956-08-17	gmsl_tide	-66.1
1956-09-16	gmsl_tide	-66.8
1956-10-17	gmsl_tide	-67.2
1956-11-16	gmsl_tide	-67.3
1956-12-17	gmsl_tide	-65.9
1957-01-16	gmsl_tide	-61.3
1957-02-16	gmsl_tide	-53.1
1957-03-18	gmsl_tide	-48.9
1957-04-17	gmsl_tide	-47.2
1957-05-18	gmsl_tide	-45.5
1957-06-17	gmsl_tide	-45.4
1957-07-18	gmsl_tide	-45.7
1957-08-17	gmsl_tide	-48.8
1957-09-17	gmsl_tide	-49.6
1957-10-17	gmsl_tide	-50.7
1957-11-16	gmsl_tide	-49.5
1957-12-17	gmsl_tide	-50.5
1958-01-16	gmsl_tide	-48.5
1958-02-16	gmsl_tide	-49
1958-03-18	gmsl_tide	-48.9
1958-04-17	gmsl_tide	-51.4
1958-05-18	gmsl_tide	-50.9
1958-06-17	gmsl_tide	-51
1958-07-18	gmsl_tide	-49.8
1958-08-17	gmsl_tide	-49.2
1958-09-17	gmsl_tide	-47.9
1958-10-17	gmsl_tide	-45.6
1958-11-16	gmsl_tide	-44.2
1958-12-17	gmsl_tide	-43.3
1959-01-16	gmsl_tide	-45.4
1959-02-16	gmsl_tide	-48.7
1959-03-18	gmsl_tide	-50.8
1959-04-17	gmsl_tide	-50.1
1959-05-18	gmsl_tide	-49.7
1959-06-17	gmsl_tide	-48.3
1959-07-18	gmsl_tide	-48
1959-08-17	gmsl_tide	-45.6
1959-09-17	gmsl_tide	-46.6
1959-10-17	gmsl_tide	-45
1959-11-16	gmsl_tide	-49.4
1959-12-17	gmsl_tide	-48.6
1960-01-16	gmsl_tide	-48.9
1960-02-16	gmsl_tide	-44.9
1960-03-17	gmsl_tide	-45.1
1960-04-17	gmsl_tide	-43.1
1960-05-17	gmsl_tide	-42.5
1960-06-17	gmsl_tide	-42.9
1960-07-17	gmsl_tide	-44.1
1960-08-17	gmsl_tide	-44.9
1960-09-16	gmsl_tide	-45.4
1960-10-17	gmsl_tide	-44.7
1960-11-16	gmsl_tide	-43.9
1960-12-17	gmsl_tide	-40.8
1961-01-16	gmsl_tide	-38
1961-02-16	gmsl_tide	-33.2
1961-03-18	gmsl_tide	-32.8
1961-04-17	gmsl_tide	-32.4
1961-05-18	gmsl_tide	-34.8
1961-06-17	gmsl_tide	-36.9
1961-07-18	gmsl_tide	-37.8
1961-08-17	gmsl_tide	-38.8
1961-09-17	gmsl_tide	-40
1961-10-17	gmsl_tide	-43.1
1961-11-16	gmsl_tide	-45.1
1961-12-17	gmsl_tide	-44.2
1962-01-16	gmsl_tide	-44.3
1962-02-16	gmsl_tide	-42.8
1962-03-18	gmsl_tide	-44.1
1962-04-17	gmsl_tide	-44.6
1962-05-18	gmsl_tide	-45.4
1962-06-17	gmsl_tide	-45.1
1962-07-18	gmsl_tide	-46.6
1962-08-17	gmsl_tide	-43.7
1962-09-17	gmsl_tide	-42.3
1962-10-17	gmsl_tide	-39.1
1962-11-16	gmsl_tide	-40.1
1962-12-17	gmsl_tide	-41.7
1963-01-16	gmsl_tide	-40.5
1963-02-16	gmsl_tide	-40.7
1963-03-18	gmsl_tide	-40.8
1963-04-17	gmsl_tide	-42.8
1963-05-18	gmsl_tide	-44.2
1963-06-17	gmsl_tide	-45.7
1963-07-18	gmsl_tide	-47
1963-08-17	gmsl_tide	-48.3
1963-09-17	gmsl_tide	-45.9
1963-10-17	gmsl_tide	-47.1
1963-11-16	gmsl_tide	-45.3
1963-12-17	gmsl_tide	-50.8
1964-01-16	gmsl_tide	-55
1964-02-16	gmsl_tide	-59.3
1964-03-17	gmsl_tide	-60.2
1964-04-17	gmsl_tide	-60.7
1964-05-17	gmsl_tide	-56.2
1964-06-17	gmsl_tide	-50.8
1964-07-17	gmsl_tide	-46.8
1964-08-17	gmsl_tide	-46.6
1964-09-16	gmsl_tide	-48.5
1964-10-17	gmsl_tide	-51.3
1964-11-16	gmsl_tide	-50.8
1964-12-17	gmsl_tide	-47.7
1965-01-16	gmsl_tide	-43.3
1965-02-16	gmsl_tide	-38.8
1965-03-18	gmsl_tide	-40.8
1965-04-17	gmsl_tide	-44
1965-05-18	gmsl_tide	-47.6
1965-06-17	gmsl_tide	-46.7
1965-07-18	gmsl_tide	-43.5
1965-08-17	gmsl_tide	-40
1965-09-17	gmsl_tide	-36.6
1965-10-17	gmsl_tide	-38.2
1965-11-16	gmsl_tide	-38.7
1965-12-17	gmsl_tide	-40.3
1966-01-16	gmsl_tide	-40.9
1966-02-16	gmsl_tide	-42.9
1966-03-18	gmsl_tide	-45.4
1966-04-17	gmsl_tide	-47.5
1966-05-18	gmsl_tide	-48.6
1966-06-17	gmsl_tide	-48.9
1966-07-18	gmsl_tide	-47.1
1966-08-17	gmsl_tide	-46.7
1966-09-17	gmsl_tide	-46.7
1966-10-17	gmsl_tide	-48.1
1966-11-16	gmsl_tide	-51.5
1966-12-17	gmsl_tide	-49.3
1967-01-16	gmsl_tide	-50.5
1967-02-16	gmsl_tide	-50.2
1967-03-18	gmsl_tide	-52.5
1967-04-17	gmsl_tide	-50.9
1967-05-18	gmsl_tide	-49.4
1967-06-17	gmsl_tide	-44.6
1967-07-18	gmsl_tide	-44
1967-08-17	gmsl_tide	-42
1967-09-17	gmsl_tide	-41.7
1967-10-17	gmsl_tide	-41
1967-11-16	gmsl_tide	-40.4
1967-12-17	gmsl_tide	-40.1
1968-01-16	gmsl_tide	-39.6
1968-02-16	gmsl_tide	-42
1968-03-17	gmsl_tide	-48
1968-04-17	gmsl_tide	-53
1968-05-17	gmsl_tide	-56.7
1968-06-17	gmsl_tide	-55.3
1968-07-17	gmsl_tide	-50.9
1968-08-17	gmsl_tide	-43.5
1968-09-16	gmsl_tide	-39.6
1968-10-17	gmsl_tide	-36
1968-11-16	gmsl_tide	-35.7
1968-12-17	gmsl_tide	-37.4
1969-01-16	gmsl_tide	-35.8
1969-02-16	gmsl_tide	-37.2
1969-03-18	gmsl_tide	-36.2
1969-04-17	gmsl_tide	-37.4
1969-05-18	gmsl_tide	-38.6
1969-06-17	gmsl_tide	-39.1
1969-07-18	gmsl_tide	-41.1
1969-08-17	gmsl_tide	-38.9
